NLC,TLC,Station Name,Region,Local Authority,Constituency,OS Grid Easting,OS Grid Northing,Station Facility Owner,Station Group,PTE Urban Area Station,London Travelcard Area,SRS Code,SRS Description,NR Route,CRP Line Designation,Entries & Exits_Full,Entries & Exits_Reduced,Entries & Exits_Season,1718 Entries & Exits,1617 Entries & Exits,1718 Interchanges,1718 Entries & Exits - GB rank,1617 Entries & Exits - GB rank,Large station change flag,Small station change flag,% Change,Explanation of large change 1718,Source for explanation of large change 1718
5062,BGM,Bellingham,London,Lewisham (London),Lewisham East,537780,172295,Govia Thameslink Railway,,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	194,438 "," 	206,904 "," 	399,102 "," 	800,444 "," 	781,452 ",, 	658 , 	668 ,0,0,2.4%,,
5063,BKL,Bickley,London,Bromley (London),Bromley and Chislehurst,542370,168770,Southeastern,,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	308,858 "," 	312,986 "," 	329,762 "," 	951,606 "," 	939,130 "," 	3,592 ", 	582 , 	581 ,0,0,1.3%,,
5064,BMS,Bromley South,London,Bromley (London),Bromley and Chislehurst,540430,168702,Southeastern,,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	2,133,620 "," 	3,302,916 "," 	3,115,146 "," 	8,551,682 "," 	8,532,022 "," 	1,050,008 ", 	53 , 	51 ,0,0,0.2%,,
5066,HNH,Herne Hill,London,Lambeth (London),Dulwich and West Norwood,531955,174410,Southeastern,,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	793,314 "," 	963,366 "," 	1,195,342 "," 	2,952,022 "," 	2,872,992 "," 	1,734,469 ", 	193 , 	200 ,0,0,2.8%,,
5068,NHD,Nunhead,London,Southwark (London),Camberwell and Peckham,535390,176005,Govia Thameslink Railway,,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	348,096 "," 	373,276 "," 	449,366 "," 	1,170,738 "," 	1,156,716 ",, 	485 , 	489 ,0,0,1.2%,,
5069,MTC,Mitcham Eastfields,London,Merton (London),Mitcham and Morden,528445,169250,Govia Thameslink Railway,,,London Travelcard Area Station,B.07,South Central Inner Suburban,South East,," 	301,678 "," 	329,418 "," 	721,336 "," 	1,352,432 "," 	1,379,508 ",, 	420 , 	411 ,0,0,-2.0%,,
5072,PNE,Penge East,London,Bromley (London),Lewisham West and Penge,535395,170720,Southeastern,PENGE BR,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	457,034 "," 	621,068 "," 	701,468 "," 	1,779,570 "," 	1,771,312 "," 	2,274 ", 	331 , 	338 ,0,0,0.5%,,
5073,SMY,St.Mary Cray,London,Bromley (London),Orpington,546640,168295,Southeastern,,,London Travelcard Area Station,A.05,Chislehurst - Ashford,South East,," 	446,518 "," 	513,934 "," 	842,774 "," 	1,803,226 "," 	1,802,416 ",, 	326 , 	333 ,0,0,0.0%,,
5076,BEC,Beckenham Hill,London,Lewisham (London),Lewisham East,538040,171375,Govia Thameslink Railway,,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	103,752 "," 	117,678 "," 	118,214 "," 	339,644 "," 	329,790 ",," 	1,101 "," 	1,115 ",0,0,3.0%,,
5077,CTF,Catford,London,Lewisham (London),Lewisham East,537260,173560,Govia Thameslink Railway,CATFORD BR,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	300,980 "," 	311,372 "," 	606,654 "," 	1,219,006 "," 	1,153,164 "," 	48,976 ", 	464 , 	492 ,0,0,5.7%,,
5078,CFT,Crofton Park,London,Lewisham (London),"Lewisham, Deptford",536520,174740,Govia Thameslink Railway,,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	255,714 "," 	273,412 "," 	264,674 "," 	793,800 "," 	712,162 ",, 	664 , 	703 ,1,0,11.5%,,
5080,KTH,Kent House,London,Bromley (London),Lewisham West and Penge,536040,169945,Southeastern,,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	340,538 "," 	365,424 "," 	434,042 "," 	1,140,004 "," 	1,077,368 ",, 	498 , 	519 ,0,0,5.8%,,
5081,BRX,Brixton,London,Lambeth (London),Dulwich and West Norwood,531100,175500,Southeastern,,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	344,150 "," 	456,960 "," 	536,958 "," 	1,338,068 "," 	1,344,198 ",, 	421 , 	420 ,0,0,-0.5%,,
5082,LGJ,Loughborough Junction,London,Lambeth (London),Dulwich and West Norwood,531925,175855,Govia Thameslink Railway,,,London Travelcard Area Station,B.14,Thameslink Routes,South East,," 	268,786 "," 	319,304 "," 	387,222 "," 	975,312 "," 	854,826 ",, 	569 , 	620 ,1,0,14.1%,,
5083,RVB,Ravensbourne,London,Bromley (London),Bromley and Chislehurst,538655,170235,Govia Thameslink Railway,,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	76,322 "," 	64,010 "," 	54,126 "," 	194,458 "," 	196,408 ",," 	1,407 "," 	1,395 ",0,0,-1.0%,,
5084,SRT,Shortlands,London,Bromley (London),Beckenham,539330,169320,Southeastern,,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	436,074 "," 	401,708 "," 	761,494 "," 	1,599,276 "," 	1,633,138 "," 	12,989 ", 	368 , 	359 ,0,0,-2.1%,,
5085,SYH,Sydenham Hill,London,Southwark (London),Dulwich and West Norwood,533540,172160,Southeastern,,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	215,524 "," 	226,936 "," 	346,430 "," 	788,890 "," 	748,912 ",, 	669 , 	689 ,0,0,5.3%,,
5086,WDU,West Dulwich,London,Southwark (London),Dulwich and West Norwood,532750,173030,Southeastern,,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	348,568 "," 	373,528 "," 	356,650 "," 	1,078,746 "," 	1,121,820 ",, 	525 , 	507 ,0,0,-3.8%,,
5089,BNH,Barnehurst,London,Bexley (London),Bexleyheath and Crayford,550115,176210,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	395,546 "," 	451,904 "," 	897,132 "," 	1,744,582 "," 	1,758,466 ",, 	341 , 	340 ,0,0,-0.8%,,
5092,BVD,Belvedere,London,Bexley (London),Erith and Thamesmead,549515,179215,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	292,506 "," 	316,234 "," 	484,436 "," 	1,093,176 "," 	1,036,688 ",, 	518 , 	537 ,0,0,5.4%,,
5093,BXY,Bexley,London,Bexley (London),Old Bexley and Sidcup,549380,173435,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	333,792 "," 	333,754 "," 	483,384 "," 	1,150,930 "," 	1,147,112 ",, 	488 , 	497 ,0,0,0.3%,,
5094,BXH,Bexleyheath,London,Bexley (London),Bexleyheath and Crayford,548320,175995,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	792,398 "," 	825,668 "," 	1,328,678 "," 	2,946,744 "," 	3,070,198 ",, 	197 , 	180 ,0,0,-4.0%,,
5095,BKH,Blackheath,London,Lewisham (London),Lewisham East,539640,176005,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	864,522 "," 	1,162,662 "," 	1,323,390 "," 	3,350,574 "," 	3,468,992 "," 	21,440 ", 	162 , 	153 ,0,0,-3.4%,,
5096,BMN,Bromley North,London,Bromley (London),Bromley and Chislehurst,540380,169630,Southeastern,,,London Travelcard Area Station,A.08,Bromley North Branch,South East,," 	102,058 "," 	82,720 "," 	284,132 "," 	468,910 "," 	497,248 ",, 	923 , 	891 ,0,0,-5.7%,,
5098,CLD,Chelsfield,London,Bromley (London),Orpington,546950,164020,Southeastern,,,London Travelcard Area Station,A.04,Chislehurst - Tonbridge,South East,," 	253,862 "," 	110,410 "," 	602,434 "," 	966,706 "," 	920,538 ",, 	575 , 	593 ,0,0,5.0%,,
5099,CIT,Chislehurst,London,Bromley (London),Bromley and Chislehurst,543200,169400,Southeastern,,,London Travelcard Area Station,A.03,London - Chislehurst,South East,," 	358,030 "," 	330,202 "," 	461,366 "," 	1,149,598 "," 	1,193,732 ",, 	491 , 	470 ,0,0,-3.7%,,
5100,CRY,Crayford,London,Bexley (London),Bexleyheath and Crayford,551510,174395,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	381,030 "," 	372,684 "," 	757,558 "," 	1,511,272 "," 	1,546,710 ",, 	380 , 	374 ,0,0,-2.3%,,
5103,ELW,Eltham,London,Greenwich (London),Eltham,542700,174960,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	651,766 "," 	732,696 "," 	825,910 "," 	2,210,372 "," 	2,387,308 ",, 	269 , 	241 ,0,0,-7.4%,,
5104,ERH,Erith,London,Bexley (London),Erith and Thamesmead,551130,178100,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	231,374 "," 	266,040 "," 	380,202 "," 	877,616 "," 	833,648 ",, 	614 , 	637 ,0,0,5.3%,,
5107,HGR,Hither Green,London,Lewisham (London),Lewisham East,539000,174455,Southeastern,,,London Travelcard Area Station,A.03,London - Chislehurst,South East,," 	797,704 "," 	965,560 "," 	1,618,446 "," 	3,381,710 "," 	3,371,600 "," 	541,837 ", 	158 , 	159 ,0,0,0.3%,,
5108,KDB,Kidbrooke,London,Greenwich (London),Eltham,540945,175632,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	372,246 "," 	346,096 "," 	807,278 "," 	1,525,620 "," 	1,573,440 ",, 	378 , 	372 ,0,0,-3.0%,,
5109,KCK,Knockholt,London,Bromley (London),Orpington,548500,162900,Southeastern,,,London Travelcard Area Station,A.04,Chislehurst - Tonbridge,South East,," 	69,500 "," 	53,894 "," 	115,498 "," 	238,892 "," 	272,732 ",," 	1,299 "," 	1,223 ",1,0,-12.4%,,
5110,LEE,Lee,London,Lewisham (London),Lewisham East,540010,174230,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	397,662 "," 	439,188 "," 	837,160 "," 	1,674,010 "," 	1,704,024 ",, 	353 , 	347 ,0,0,-1.8%,,
5112,BFR,Blackfriars,London,City and County of the City of London,Cities of London and Westminster,531714,180914,Govia Thameslink Railway,LONDON BR,,London Travelcard Area Station,B.14,Thameslink Routes,South East,," 	2,796,228 "," 	2,998,186 "," 	5,007,732 "," 	10,802,146 "," 	10,576,046 "," 	919,689 ", 	38 , 	41 ,0,0,2.1%,,
5118,MTG,Mottingham,London,Greenwich (London),Eltham,542580,173240,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	338,228 "," 	372,240 "," 	588,694 "," 	1,299,162 "," 	1,315,692 ",, 	441 , 	430 ,0,0,-1.3%,,
5119,NEH,New Eltham,London,Greenwich (London),Eltham,544010,173040,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	613,294 "," 	578,692 "," 	1,069,272 "," 	2,261,258 "," 	2,231,694 ",, 	259 , 	263 ,0,0,1.3%,,
5121,CTK,City Thameslink,London,City and County of the City of London,Cities of London and Westminster,531690,181150,Govia Thameslink Railway,LONDON BR,,London Travelcard Area Station,B.14,Thameslink Routes,South East,," 	1,965,316 "," 	1,284,976 "," 	3,182,850 "," 	6,433,142 "," 	6,339,202 "," 	16,060 ", 	77 , 	80 ,0,0,1.5%,,
5122,ORP,Orpington,London,Bromley (London),Orpington,545505,165875,Southeastern,,,London Travelcard Area Station,A.04,Chislehurst - Tonbridge,South East,," 	1,240,408 "," 	1,841,774 "," 	1,962,120 "," 	5,044,302 "," 	5,155,016 "," 	1,153,487 ", 	95 , 	95 ,0,0,-2.1%,,
5123,PET,Petts Wood,London,Bromley (London),Orpington,544440,167550,Southeastern,,,London Travelcard Area Station,A.04,Chislehurst - Tonbridge,South East,," 	587,846 "," 	566,148 "," 	1,116,532 "," 	2,270,526 "," 	2,273,484 ",, 	258 , 	256 ,0,0,-0.1%,,
5125,SID,Sidcup,London,Bexley (London),Old Bexley and Sidcup,546335,172640,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	812,596 "," 	888,000 "," 	1,282,102 "," 	2,982,698 "," 	3,047,522 ",, 	187 , 	182 ,0,0,-2.1%,,
5128,WLI,Welling,London,Bexley (London),Old Bexley and Sidcup,546090,176075,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	651,570 "," 	639,168 "," 	1,285,318 "," 	2,576,056 "," 	2,667,122 ",, 	227 , 	217 ,0,0,-3.4%,,
5131,ABW,Abbey Wood,London,Bexley (London),Erith and Thamesmead,547374,179035,TfL Rail,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	723,958 "," 	904,804 "," 	1,496,094 "," 	3,124,856 "," 	2,988,802 ",, 	176 , 	190 ,0,0,4.6%,,
5132,AYP,Albany Park,London,Bexley (London),Old Bexley and Sidcup,547855,172860,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	277,176 "," 	228,542 "," 	449,188 "," 	954,906 "," 	966,726 ",, 	580 , 	566 ,0,0,-1.2%,,
5135,ESD,Elmstead Woods,London,Bromley (London),Bromley and Chislehurst,542250,170660,Southeastern,,,London Travelcard Area Station,A.03,London - Chislehurst,South East,," 	329,180 "," 	277,400 "," 	588,006 "," 	1,194,586 "," 	1,227,828 ",, 	475 , 	459 ,0,0,-2.7%,,
5137,FCN,Falconwood,London,Bexley (London),Old Bexley and Sidcup,544553,175403,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	330,264 "," 	351,850 "," 	430,140 "," 	1,112,254 "," 	1,145,528 ",, 	508 , 	498 ,0,0,-2.9%,,
5139,GRP,Grove Park,London,Lewisham (London),Lewisham East,540640,172145,Southeastern,,,London Travelcard Area Station,A.03,London - Chislehurst,South East,," 	597,716 "," 	734,476 "," 	1,342,834 "," 	2,675,026 "," 	2,617,402 "," 	647,347 ", 	219 , 	222 ,0,0,2.2%,,
5142,CST,Cannon Street,London,City and County of the City of London,Cities of London and Westminster,532620,180890,Network Rail,LONDON BR,,London Travelcard Area Station,A.03,London - Chislehurst,South East,," 	5,041,878 "," 	4,231,192 "," 	14,173,752 "," 	23,446,822 "," 	22,660,250 "," 	290,425 ", 	19 , 	18 ,0,0,3.5%,,
5143,CHX,Charing Cross,London,City of Westminster (London),Cities of London and Westminster,530235,180455,Network Rail,LONDON BR,,London Travelcard Area Station,A.03,London - Chislehurst,South East,," 	5,353,340 "," 	8,844,706 "," 	14,146,852 "," 	28,344,898 "," 	29,559,646 "," 	833,076 ", 	15 , 	15 ,0,0,-4.1%,,
5144,CTN,Charlton,London,Greenwich (London),Greenwich and Woolwich,541130,178385,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	334,040 "," 	450,640 "," 	716,342 "," 	1,501,022 "," 	1,495,928 "," 	105,040 ", 	381 , 	382 ,0,0,0.3%,,
5145,DEP,Deptford,London,Lewisham (London),"Lewisham, Deptford",537160,177390,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	198,760 "," 	307,698 "," 	551,072 "," 	1,057,530 "," 	1,092,138 ",, 	535 , 	515 ,0,0,-3.2%,,
5146,GNW,Greenwich,London,Greenwich (London),Greenwich and Woolwich,538060,177335,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	644,966 "," 	785,252 "," 	1,104,142 "," 	2,534,360 "," 	2,817,796 ",, 	232 , 	203 ,1,0,-10.1%,London Bridge works,https://www.networkrail.co.uk/running-the-railway/our-routes/south-east/london-bridge-improvements/
5148,LBG,London Bridge,London,Southwark (London),Bermondsey and Old Southwark,532930,180190,Network Rail,LONDON BR,,London Travelcard Area Station,A.03,London - Chislehurst,South East,," 	11,055,306 "," 	14,018,216 "," 	23,379,974 "," 	48,453,496 "," 	47,874,250 "," 	7,393,223 ", 	4 , 	4 ,0,0,1.2%,,
5149,MZH,Maze Hill,London,Greenwich (London),Greenwich and Woolwich,539175,177865,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	243,856 "," 	247,892 "," 	307,094 "," 	798,842 "," 	833,642 ",, 	660 , 	638 ,0,0,-4.2%,,
5150,NWX,New Cross,London,Southwark (London),Bermondsey and Old Southwark,535475,179475,Southeastern,,,London Travelcard Area Station,A.03,London - Chislehurst,South East,," 	804,342 "," 	1,224,232 "," 	1,715,156 "," 	3,743,730 "," 	3,310,728 "," 	766,040 ", 	142 , 	163 ,1,0,13.1%,Growth on Southeastern routes after engineering works in 2016-17,
5151,WCB,Westcombe Park,London,Greenwich (London),Greenwich and Woolwich,540245,178070,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	235,594 "," 	194,218 "," 	304,480 "," 	734,292 "," 	786,008 ",, 	702 , 	667 ,0,0,-6.6%,,
5152,WWA,Woolwich Arsenal,London,Greenwich (London),Greenwich and Woolwich,543754,178803,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	941,404 "," 	1,318,120 "," 	1,589,372 "," 	3,848,896 "," 	3,647,666 ",, 	138 , 	149 ,0,0,5.5%,,
5153,WWD,Woolwich Dockyard,London,Greenwich (London),Greenwich and Woolwich,542740,178910,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	69,962 "," 	93,186 "," 	177,042 "," 	340,190 "," 	421,596 ",," 	1,098 ", 	970 ,1,0,-19.3%,London Bridge works,https://www.networkrail.co.uk/running-the-railway/our-routes/south-east/london-bridge-improvements/
5154,SGR,Slade Green,London,Bexley (London),Bexleyheath and Crayford,552248,176588,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	205,552 "," 	225,488 "," 	408,120 "," 	839,160 "," 	810,936 "," 	9,263 ", 	641 , 	650 ,0,0,3.5%,,
5155,SUP,Sundridge Park,London,Bromley (London),Bromley and Chislehurst,540673,170245,Southeastern,,,London Travelcard Area Station,A.08,Bromley North Branch,South East,," 	90,746 "," 	60,384 "," 	100,882 "," 	252,012 "," 	240,744 ",," 	1,271 "," 	1,284 ",0,0,4.7%,,
5158,WAE,Waterloo (East),London,Lambeth (London),Vauxhall,531350,180044,Southeastern,LONDON BR,,London Travelcard Area Station,A.03,London - Chislehurst,South East,," 	2,223,858 "," 	3,267,368 "," 	4,440,046 "," 	9,931,272 "," 	10,324,542 "," 	826,653 ", 	42 , 	42 ,0,0,-3.8%,,
5208,PLU,Plumstead,London,Greenwich (London),Greenwich and Woolwich,544800,178820,Southeastern,,,London Travelcard Area Station,A.07,Dartford Lines to Gravesend and Hayes Branch,South East,," 	278,842 "," 	326,982 "," 	521,734 "," 	1,127,558 "," 	1,331,828 ",, 	503 , 	422 ,1,0,-15.3%,London Bridge works,https://www.networkrail.co.uk/running-the-railway/our-routes/south-east/london-bridge-improvements/
5246,EPH,Elephant & Castle,London,Southwark (London),Bermondsey and Old Southwark,532085,178945,Govia Thameslink Railway,LONDON BR,,London Travelcard Area Station,B.14,Thameslink Routes,South East,," 	927,056 "," 	802,808 "," 	1,442,338 "," 	3,172,202 "," 	2,996,564 "," 	323,484 ", 	174 , 	188 ,0,0,5.9%,,
5289,HYR,Haydons Road,London,Merton (London),Wimbledon,526020,171160,Govia Thameslink Railway,,,London Travelcard Area Station,B.08,South Central Sutton Lines,South East,," 	110,114 "," 	86,740 "," 	179,788 "," 	376,642 "," 	344,280 ",," 	1,048 "," 	1,096 ",0,0,9.4%,,
5290,SIH,St.Helier,London,Merton (London),Mitcham and Morden,525425,167190,Govia Thameslink Railway,,,London Travelcard Area Station,B.08,South Central Sutton Lines,South East,," 	52,430 "," 	46,900 "," 	85,288 "," 	184,618 "," 	183,280 ",," 	1,436 "," 	1,437 ",0,0,0.7%,,
5291,MDS,Morden South,London,Merton (London),Mitcham and Morden,525360,167880,Govia Thameslink Railway,,,London Travelcard Area Station,B.08,South Central Sutton Lines,South East,," 	22,494 "," 	24,956 "," 	28,100 "," 	75,550 "," 	72,260 ",," 	1,843 "," 	1,838 ",0,0,4.6%,,
5292,SMO,South Merton,London,Merton (London),Wimbledon,524945,168635,Govia Thameslink Railway,,,London Travelcard Area Station,B.08,South Central Sutton Lines,South East,," 	37,666 "," 	31,758 "," 	50,222 "," 	119,646 "," 	114,054 ",," 	1,641 "," 	1,657 ",0,0,4.9%,,
5293,WSU,West Sutton,London,Sutton (London),Sutton and Cheam,525045,164505,Govia Thameslink Railway,,,London Travelcard Area Station,B.08,South Central Sutton Lines,South East,," 	123,702 "," 	101,060 "," 	139,556 "," 	364,318 "," 	348,014 ",," 	1,063 "," 	1,083 ",0,0,4.7%,,
5301,CLP,Clapham High Street,London,Lambeth (London),Vauxhall,529820,175710,London Overground,,,London Travelcard Area Station,A.01,Victoria Lines,South East,," 	497,760 "," 	619,718 "," 	864,086 "," 	1,981,564 "," 	2,112,006 ",, 	291 , 	277 ,0,0,-6.2%,,
